region,date,consommation_mw,thermique_mw,nucleaire_mw,eolien_mw,solaire_mw,hydraulique_mw,pompage_mw,bioenergies_mw,ech_physiques_mw,tmoy_degc,consommation_secteur_mw,population,nb_total_entreprise
Pays de la Loire,2021-04-09,157779.0,18331.0,0.0,5955.0,4990.0,143.0,0.0,2384.0,125965.0,10.23,6614.697,3853999,205248
Pays de la Loire,2021-04-10,132598.0,18110.0,0.0,11375.0,1912.0,186.0,0.0,2614.0,98394.0,11.4,5915.949999999999,3853999,205248
Pays de la Loire,2021-04-11,137499.0,7151.0,0.0,10802.0,3595.0,203.0,0.0,2753.0,113245.0,7.32,5858.95,3853999,205248
Pays de la Loire,2021-04-12,172269.0,20293.0,0.0,4182.0,6534.0,202.0,0.0,2661.0,138381.0,5.32,6375.6050000000005,3853999,205248
Pays de la Loire,2021-04-13,169126.0,19587.0,0.0,12767.0,7353.0,172.0,0.0,2573.0,126657.0,7.0,6984.072,3853999,205248
Pays de la Loire,2021-04-14,167438.0,40451.0,0.0,22867.0,7360.0,168.0,0.0,2726.0,93855.0,7.98,7213.219000000001,3853999,205248
Pays de la Loire,2021-04-15,168839.0,41357.0,0.0,17931.0,6651.0,162.0,0.0,2757.0,99973.0,7.02,7387.446,3853999,205248
Pays de la Loire,2021-04-16,166387.0,41918.0,0.0,12391.0,6318.0,148.0,0.0,2786.0,102811.0,7.25,6780.678,3853999,205248
Pays de la Loire,2021-04-17,137180.0,40858.0,0.0,10135.0,6088.0,143.0,0.0,2556.0,77402.0,9.32,6232.937999999999,3853999,205248
Pays de la Loire,2021-04-18,129612.0,40832.0,0.0,5196.0,7125.0,140.0,0.0,2494.0,73826.0,8.5,6225.989,3853999,205248
Pays de la Loire,2021-04-19,148254.0,42837.0,0.0,4086.0,6637.0,144.0,0.0,2454.0,92090.0,10.65,7131.093000000001,3853999,205248
Pays de la Loire,2021-04-20,143307.0,42288.0,0.0,4185.0,4909.0,135.0,0.0,2497.0,89296.0,13.52,7328.615,3853999,205248
Pays de la Loire,2021-04-21,140565.0,39997.0,0.0,8877.0,6142.0,139.0,0.0,2368.0,83050.0,12.92,7929.427,3853999,205248
Pays de la Loire,2021-04-22,135512.0,40882.0,0.0,17743.0,6977.0,151.0,0.0,2560.0,67179.0,14.45,7815.958,3853999,205248
Pays de la Loire,2021-04-23,128715.0,36233.0,0.0,20961.0,7407.0,117.0,0.0,2523.0,61467.0,15.3,7147.636,3853999,205248
Pays de la Loire,2021-04-24,107160.0,5195.0,0.0,18238.0,7103.0,118.0,0.0,2572.0,74254.0,16.38,6834.072,3853999,205248
Pays de la Loire,2021-04-25,99600.0,34.0,0.0,29094.0,5891.0,127.0,0.0,2697.0,62166.0,14.82,6903.964,3853999,205248
Pays de la Loire,2021-04-26,127252.0,30240.0,0.0,27370.0,6415.0,89.0,0.0,2775.0,60503.0,13.73,7514.521000000001,3853999,205248
Pays de la Loire,2021-04-27,132635.0,39063.0,0.0,9422.0,7559.0,98.0,0.0,2804.0,73662.0,13.22,7689.297,3853999,205248
Pays de la Loire,2021-04-28,132875.0,40561.0,0.0,7866.0,6778.0,100.0,0.0,2780.0,74769.0,10.85,7559.782999999999,3853999,205248
Pays de la Loire,2021-04-29,137715.0,40555.0,0.0,3940.0,5011.0,79.0,0.0,2769.0,85343.0,9.93,7503.044,3853999,205248
Pays de la Loire,2021-04-30,134806.0,42071.0,0.0,6363.0,5173.0,115.0,0.0,2750.0,78317.0,,7084.565,3853999,205248
Pays de la Loire,2021-05-01,111892.0,4115.0,0.0,6089.0,5983.0,62.0,0.0,2737.0,93361.0,10.55,5695.04,3853999,205248
Pays de la Loire,2021-05-02,112822.0,159.0,0.0,3313.0,6220.0,89.0,0.0,2747.0,100627.0,8.62,6003.123,3853999,205248
Pays de la Loire,2021-05-03,138175.0,10277.0,0.0,11990.0,7568.0,124.0,0.0,2737.0,105589.0,9.45,6644.474,3853999,205248
Pays de la Loire,2021-05-04,145554.0,0.0,0.0,23001.0,2056.0,67.0,0.0,2739.0,118029.0,11.27,7220.0779999999995,3853999,205248
Pays de la Loire,2021-05-05,146569.0,331.0,0.0,13397.0,6207.0,96.0,0.0,2732.0,124096.0,9.3,6601.224,3853999,205248
Pays de la Loire,2021-05-06,144331.0,15781.0,0.0,24301.0,4445.0,76.0,0.0,2663.0,97092.0,12.12,5894.411,3853999,205248
Pays de la Loire,2021-05-07,138544.0,16280.0,0.0,3095.0,6195.0,96.0,0.0,2727.0,110131.0,10.32,5862.664000000001,3853999,205248
Pays de la Loire,2021-05-08,106345.0,2622.0,0.0,13411.0,6995.0,96.0,0.0,2794.0,80691.0,17.75,5776.3060000000005,3853999,205248
Pays de la Loire,2021-05-09,98008.0,0.0,0.0,12576.0,4627.0,78.0,0.0,2702.0,78322.0,17.4,5357.06,3853999,205248
Pays de la Loire,2021-05-10,123112.0,4462.0,0.0,22162.0,6522.0,89.0,0.0,2531.0,87534.0,14.8,6468.017,3853999,205248
Pays de la Loire,2021-05-11,131428.0,16267.0,0.0,18022.0,5949.0,132.0,0.0,2701.0,88348.0,12.1,6179.216,3853999,205248
Pays de la Loire,2021-05-12,138155.0,438.0,0.0,15392.0,4128.0,73.0,0.0,2578.0,115886.0,11.62,6374.375,3853999,205248
Pays de la Loire,2021-05-13,116481.0,71.0,0.0,15369.0,5503.0,115.0,0.0,2804.0,92854.0,12.0,6514.134999999999,3853999,205248
Pays de la Loire,2021-05-14,125523.0,0.0,0.0,16557.0,4531.0,159.0,0.0,2832.0,101687.0,11.18,6312.594000000001,3853999,205248
Pays de la Loire,2021-05-15,114568.0,0.0,0.0,23924.0,4921.0,150.0,0.0,2814.0,83044.0,13.3,5509.031000000001,3853999,205248
Pays de la Loire,2021-05-16,107419.0,0.0,0.0,28530.0,5674.0,156.0,0.0,2755.0,70583.0,13.48,5701.87,3853999,205248
Pays de la Loire,2021-05-17,133616.0,10063.0,0.0,29542.0,5639.0,192.0,0.0,2422.0,85821.0,14.0,6428.167,3853999,205248
Pays de la Loire,2021-05-18,138162.0,14681.0,0.0,7720.0,5280.0,209.0,0.0,2247.0,108092.0,12.78,6628.228000000001,3853999,205248
Pays de la Loire,2021-05-19,135668.0,15518.0,0.0,13806.0,6721.0,190.0,0.0,2584.0,96844.0,13.38,7106.409,3853999,205248
Pays de la Loire,2021-05-20,135610.0,9243.0,0.0,17652.0,5975.0,162.0,0.0,2621.0,100083.0,12.18,6933.3279999999995,3853999,205248
Pays de la Loire,2021-05-21,130965.0,30.0,0.0,30609.0,6360.0,144.0,0.0,2680.0,91320.0,14.52,7186.761,3853999,205248
Pays de la Loire,2021-05-22,111829.0,3.0,0.0,22896.0,6358.0,142.0,0.0,2712.0,79962.0,13.02,6360.117,3853999,205248
Pays de la Loire,2021-05-23,103747.0,3047.0,0.0,22206.0,6431.0,145.0,0.0,2634.0,69473.0,12.18,5444.305,3853999,205248
Pays de la Loire,2021-05-24,111817.0,0.0,0.0,30092.0,5549.0,107.0,0.0,2372.0,73922.0,11.55,5814.08,3853999,205248
Pays de la Loire,2021-05-25,138023.0,0.0,0.0,19443.0,6029.0,161.0,0.0,2431.0,110190.0,11.8,7349.367,3853999,205248
Pays de la Loire,2021-05-26,139803.0,0.0,0.0,17336.0,3384.0,192.0,0.0,2511.0,116612.0,12.62,6946.93,3853999,205248
Pays de la Loire,2021-05-27,134603.0,12964.0,0.0,1688.0,5303.0,192.0,0.0,2523.0,112007.0,15.58,7293.628999999999,3853999,205248
Pays de la Loire,2021-05-28,126424.0,15648.0,0.0,6087.0,7447.0,164.0,0.0,2555.0,94519.0,16.9,7075.771,3853999,205248
Pays de la Loire,2021-05-29,102221.0,780.0,0.0,6386.0,6329.0,142.0,0.0,2614.0,86271.0,18.15,6544.804,3853999,205248
Pays de la Loire,2021-05-30,92971.0,9184.0,0.0,10021.0,7627.0,136.0,0.0,2564.0,63421.0,19.12,5962.523,3853999,205248
Pays de la Loire,2021-05-31,119804.0,4194.0,0.0,8925.0,8243.0,122.0,0.0,2586.0,95992.0,19.05,7231.4400000000005,3853999,205248
Pays de la Loire,2021-06-01,123798.0,3819.0,0.0,9241.0,7569.0,78.0,0.0,2546.0,100788.0,21.6,8000.742,3853999,205248
Pays de la Loire,2021-06-02,124676.0,571.0,0.0,6587.0,4886.0,81.0,0.0,2549.0,110261.0,19.9,7882.572,3853999,205248
Pays de la Loire,2021-06-03,125612.0,0.0,0.0,1625.0,3407.0,71.0,0.0,2562.0,118229.0,17.15,8148.489,3853999,205248
Pays de la Loire,2021-06-04,123058.0,13571.0,0.0,6025.0,3277.0,96.0,0.0,2650.0,97498.0,15.88,7290.989,3853999,205248
Pays de la Loire,2021-06-05,99338.0,1800.0,0.0,2670.0,8185.0,116.0,0.0,2939.0,83891.0,15.55,6019.097,3853999,205248
Pays de la Loire,2021-06-06,91640.0,0.0,0.0,3323.0,6792.0,119.0,0.0,2779.0,78893.0,17.58,5262.097,3853999,205248
Pays de la Loire,2021-06-07,119036.0,0.0,0.0,2454.0,6908.0,64.0,0.0,2682.0,107186.0,19.22,7134.562,3853999,205248
Pays de la Loire,2021-06-08,122914.0,0.0,0.0,2334.0,7439.0,90.0,0.0,2789.0,110536.0,20.38,6181.7210000000005,3853999,205248
Pays de la Loire,2021-06-09,123108.0,0.0,0.0,3544.0,7933.0,63.0,0.0,2876.0,108970.0,20.45,6357.624,3853999,205248
Pays de la Loire,2021-06-10,123270.0,0.0,0.0,3160.0,6341.0,61.0,0.0,2900.0,111062.0,20.6,6083.48,3853999,205248
Pays de la Loire,2021-06-11,122808.0,0.0,0.0,4460.0,7103.0,68.0,0.0,2913.0,108472.0,22.6,6236.6050000000005,3853999,205248
Pays de la Loire,2021-06-12,100946.0,0.0,0.0,4806.0,7461.0,48.0,0.0,2787.0,86054.0,22.1,5970.2919999999995,3853999,205248
Pays de la Loire,2021-06-13,92606.0,0.0,0.0,6425.0,7649.0,54.0,0.0,2914.0,75772.0,22.12,5192.723,3853999,205248
Pays de la Loire,2021-06-14,121797.0,181.0,0.0,4433.0,7973.0,48.0,0.0,2883.0,106470.0,23.25,5994.084,3853999,205248
Pays de la Loire,2021-06-15,126663.0,0.0,0.0,3790.0,7813.0,56.0,0.0,2872.0,112351.0,23.62,6176.737999999999,3853999,205248
Pays de la Loire,2021-06-16,127671.0,172.0,0.0,4300.0,4975.0,30.0,0.0,2879.0,115501.0,25.02,6621.106,3853999,205248
Pays de la Loire,2021-06-17,125171.0,255.0,0.0,5593.0,3762.0,49.0,0.0,2889.0,112819.0,21.62,6655.396,3853999,205248
Pays de la Loire,2021-06-18,121567.0,102.0,0.0,6060.0,3073.0,101.0,0.0,2919.0,109567.0,19.23,6463.177000000001,3853999,205248
Pays de la Loire,2021-06-19,99869.0,106.0,0.0,3753.0,3556.0,94.0,0.0,3014.0,89643.0,19.2,6235.1449999999995,3853999,205248
Pays de la Loire,2021-06-20,92474.0,0.0,0.0,4816.0,4107.0,99.0,0.0,2946.0,80886.0,18.45,5490.221,3853999,205248
Pays de la Loire,2021-06-21,117485.0,0.0,0.0,2752.0,4990.0,126.0,0.0,2701.0,107159.0,18.02,5983.807,3853999,205248
Pays de la Loire,2021-06-22,122028.0,0.0,0.0,7771.0,4262.0,189.0,0.0,2568.0,107506.0,16.55,6103.996999999999,3853999,205248
Pays de la Loire,2021-06-23,123208.0,216.0,0.0,8909.0,2831.0,188.0,0.0,2626.0,108886.0,15.27,6100.147999999999,3853999,205248
Pays de la Loire,2021-06-24,121843.0,0.0,0.0,3678.0,7286.0,152.0,0.0,2682.0,108973.0,16.9,6139.550000000001,3853999,205248
Pays de la Loire,2021-06-25,119986.0,1211.0,0.0,3003.0,5097.0,107.0,0.0,2669.0,109128.0,16.5,6193.894,3853999,205248
Pays de la Loire,2021-06-26,100572.0,18508.0,0.0,1311.0,3974.0,98.0,0.0,2746.0,73916.0,16.75,5947.277,3853999,205248
Pays de la Loire,2021-06-27,93014.0,990.0,0.0,4824.0,3926.0,144.0,0.0,2729.0,81024.0,18.2,5557.87,3853999,205248
Pays de la Loire,2021-06-28,119513.0,11410.0,0.0,6627.0,4734.0,158.0,0.0,2692.0,94391.0,16.27,6971.572999999999,3853999,205248
Pays de la Loire,2021-06-29,123517.0,19884.0,0.0,2710.0,5907.0,157.0,0.0,2700.0,92155.0,16.32,7385.761,3853999,205248
Pays de la Loire,2021-06-30,123809.0,501.0,0.0,1892.0,5037.0,179.0,0.0,2684.0,114083.0,17.95,7269.731,3853999,205248
Pays de la Loire,2021-07-01,126047.0,0.0,0.0,1290.0,7096.0,158.0,0.0,2650.0,115716.0,19.75,7320.074,3853999,205248
Pays de la Loire,2021-07-02,123758.0,0.0,0.0,2616.0,5805.0,66.0,0.0,2720.0,113264.0,19.3,7226.196,3853999,205248
Pays de la Loire,2021-07-03,101950.0,0.0,0.0,6338.0,4940.0,84.0,0.0,3026.0,88388.0,19.62,6425.853,3853999,205248
Pays de la Loire,2021-07-04,95520.0,0.0,0.0,12909.0,4322.0,111.0,0.0,3096.0,75871.0,18.38,6263.552,3853999,205248
Pays de la Loire,2021-07-05,123737.0,7103.0,0.0,16336.0,3337.0,158.0,0.0,2923.0,95078.0,17.32,7382.424999999999,3853999,205248
Pays de la Loire,2021-07-06,125668.0,16956.0,0.0,28040.0,6157.0,178.0,0.0,2936.0,71391.0,18.25,7916.3189999999995,3853999,205248
Pays de la Loire,2021-07-07,125520.0,17808.0,0.0,6171.0,6683.0,152.0,0.0,2670.0,92027.0,17.02,7539.352,3853999,205248
Pays de la Loire,2021-07-08,126654.0,9348.0,0.0,3969.0,5045.0,130.0,0.0,2373.0,106123.0,16.9,7544.972,3853999,205248
Pays de la Loire,2021-07-09,124206.0,0.0,0.0,1542.0,4228.0,114.0,0.0,3000.0,115906.0,16.55,7627.299999999999,3853999,205248
Pays de la Loire,2021-07-10,103196.0,0.0,0.0,4685.0,3751.0,108.0,0.0,3071.0,92206.0,16.65,6923.508,3853999,205248
Pays de la Loire,2021-07-11,94804.0,0.0,0.0,1257.0,5233.0,99.0,0.0,3073.0,85820.0,18.12,6005.993,3853999,205248
Pays de la Loire,2021-07-12,121425.0,0.0,0.0,8910.0,5228.0,117.0,0.0,3016.0,104834.0,18.15,6885.2919999999995,3853999,205248
Pays de la Loire,2021-07-13,125701.0,0.0,0.0,13107.0,4116.0,161.0,0.0,2989.0,106035.0,18.25,7591.782000000001,3853999,205248
Pays de la Loire,2021-07-14,102700.0,0.0,0.0,8260.0,4992.0,144.0,0.0,2931.0,87129.0,19.75,6244.269,3853999,205248
Pays de la Loire,2021-07-15,123138.0,0.0,0.0,4891.0,7148.0,150.0,0.0,2723.0,108905.0,19.22,7279.871,3853999,205248
Pays de la Loire,2021-07-16,123880.0,0.0,0.0,6768.0,6619.0,103.0,0.0,3015.0,107972.0,19.95,7038.736999999999,3853999,205248
Pays de la Loire,2021-07-17,103658.0,103.0,0.0,7761.0,8294.0,95.0,0.0,3006.0,84842.0,19.52,6475.6539999999995,3853999,205248
Pays de la Loire,2021-07-18,97513.0,0.0,0.0,11336.0,8179.0,85.0,0.0,2969.0,75366.0,23.8,5895.362999999999,3853999,205248
Pays de la Loire,2021-07-19,125317.0,0.0,0.0,14771.0,8390.0,77.0,0.0,2843.0,99651.0,25.05,7358.994000000001,3853999,205248
Pays de la Loire,2021-07-20,130079.0,1345.0,0.0,15939.0,8293.0,55.0,0.0,2820.0,102916.0,24.98,6933.562,3853999,205248
Pays de la Loire,2021-07-21,131048.0,20484.0,0.0,11157.0,8076.0,48.0,0.0,2747.0,88525.0,24.55,7616.957,3853999,205248
Pays de la Loire,2021-07-22,131754.0,20477.0,0.0,12840.0,7935.0,48.0,0.0,2545.0,87900.0,25.0,7451.9619999999995,3853999,205248
Pays de la Loire,2021-07-23,128246.0,10898.0,0.0,18786.0,4964.0,48.0,0.0,2704.0,91234.0,24.55,7436.719,3853999,205248
Pays de la Loire,2021-07-24,103444.0,0.0,0.0,16292.0,4613.0,48.0,0.0,3020.0,80108.0,19.23,6393.385,3853999,205248
Pays de la Loire,2021-07-25,93992.0,0.0,0.0,10598.0,5888.0,73.0,0.0,3018.0,74827.0,19.82,5676.791,3853999,205248
Pays de la Loire,2021-07-26,120000.0,0.0,0.0,5760.0,5452.0,96.0,0.0,2948.0,106160.0,20.15,6595.741,3853999,205248
Pays de la Loire,2021-07-27,124620.0,0.0,0.0,8766.0,3836.0,93.0,0.0,3006.0,109360.0,19.28,7144.748,3853999,205248
Pays de la Loire,2021-07-28,122092.0,0.0,0.0,13009.0,6159.0,91.0,0.0,2648.0,100705.0,18.25,7620.125,3853999,205248
Pays de la Loire,2021-07-29,121738.0,0.0,0.0,5096.0,6293.0,73.0,0.0,2659.0,107993.0,18.2,6933.125,3853999,205248
Pays de la Loire,2021-07-30,117193.0,0.0,0.0,17639.0,6512.0,48.0,0.0,2675.0,90745.0,18.42,6484.734,3853999,205248
Pays de la Loire,2021-07-31,99473.0,0.0,0.0,5077.0,5130.0,48.0,0.0,2960.0,86649.0,18.02,5969.825,3853999,205248
Pays de la Loire,2021-08-01,94342.0,0.0,0.0,5311.0,5984.0,48.0,0.0,2774.0,80590.0,18.3,5325.089000000001,3853999,205248
Pays de la Loire,2021-08-02,112272.0,0.0,0.0,4826.0,4689.0,48.0,0.0,2764.0,100323.0,18.4,5490.2080000000005,3853999,205248
Pays de la Loire,2021-08-03,115723.0,0.0,0.0,3512.0,3396.0,48.0,0.0,2814.0,106325.0,16.08,5652.018,3853999,205248
Pays de la Loire,2021-08-04,114773.0,0.0,0.0,7633.0,3340.0,48.0,0.0,2836.0,101455.0,16.77,5209.552,3853999,205248
Pays de la Loire,2021-08-05,110616.0,0.0,0.0,15481.0,3502.0,48.0,0.0,2827.0,89219.0,17.4,6046.494000000001,3853999,205248
Pays de la Loire,2021-08-06,107179.0,0.0,0.0,15945.0,5242.0,48.0,0.0,2794.0,83508.0,18.83,5579.296,3853999,205248
Pays de la Loire,2021-08-07,91330.0,0.0,0.0,20438.0,6568.0,48.0,0.0,2799.0,61845.0,17.88,5623.768,3853999,205248
Pays de la Loire,2021-08-08,89065.0,0.0,0.0,11237.0,6073.0,48.0,0.0,2691.0,69362.0,17.3,5566.919,3853999,205248
Pays de la Loire,2021-08-09,106425.0,0.0,0.0,7501.0,5303.0,48.0,0.0,2800.0,91314.0,18.4,5483.136,3853999,205248
Pays de la Loire,2021-08-10,111106.0,0.0,0.0,4543.0,6450.0,48.0,0.0,2783.0,98639.0,18.58,5829.615000000001,3853999,205248
Pays de la Loire,2021-08-11,112037.0,0.0,0.0,3132.0,7709.0,48.0,0.0,2708.0,99142.0,19.25,5852.628,3853999,205248
Pays de la Loire,2021-08-12,113179.0,0.0,0.0,4149.0,6598.0,48.0,0.0,2779.0,100489.0,21.67,5380.466,3853999,205248
Pays de la Loire,2021-08-13,112864.0,0.0,0.0,4088.0,7861.0,21.0,0.0,2813.0,98838.0,21.9,5590.261,3853999,205248
Pays de la Loire,2021-08-14,100681.0,0.0,0.0,5147.0,7958.0,0.0,0.0,2837.0,85529.0,22.45,5368.306,3853999,205248
Pays de la Loire,2021-08-15,91622.0,0.0,0.0,10048.0,6848.0,0.0,0.0,2826.0,72705.0,20.08,5352.088,3853999,205248
Pays de la Loire,2021-08-16,109419.0,0.0,0.0,10231.0,5663.0,0.0,0.0,2777.0,91962.0,19.62,5837.13,3853999,205248
Pays de la Loire,2021-08-17,116266.0,0.0,0.0,5259.0,3637.0,0.0,0.0,2785.0,105053.0,16.75,5797.019,3853999,205248
Pays de la Loire,2021-08-18,118873.0,12.0,0.0,3229.0,2895.0,0.0,0.0,2781.0,110700.0,17.85,5857.301,3853999,205248
Pays de la Loire,2021-08-19,118436.0,22282.0,0.0,2816.0,4265.0,0.0,0.0,2819.0,86672.0,18.33,5619.103,3853999,205248
Pays de la Loire,2021-08-20,117364.0,40256.0,0.0,3185.0,6784.0,2.0,0.0,2816.0,64294.0,19.92,5683.034,3853999,205248
Pays de la Loire,2021-08-21,103110.0,30081.0,0.0,6432.0,3357.0,0.0,0.0,2812.0,60400.0,17.55,6020.874999999999,3853999,205248
Pays de la Loire,2021-08-22,95982.0,6422.0,0.0,5705.0,5820.0,6.0,0.0,2789.0,75733.0,19.48,5502.814,3853999,205248
Pays de la Loire,2021-08-23,119722.0,0.0,0.0,7407.0,5941.0,2.0,0.0,2806.0,103928.0,17.9,5813.137000000001,3853999,205248
Pays de la Loire,2021-08-24,127602.0,0.0,0.0,14510.0,5345.0,6.0,0.0,2768.0,105345.0,20.1,6372.955000000001,3853999,205248
Pays de la Loire,2021-08-25,123931.0,0.0,0.0,16083.0,7933.0,8.0,0.0,2766.0,97598.0,19.77,6924.879999999999,3853999,205248
Pays de la Loire,2021-08-26,124694.0,0.0,0.0,10733.0,6893.0,7.0,0.0,2806.0,104621.0,18.27,7193.23,3853999,205248
Pays de la Loire,2021-08-27,122968.0,0.0,0.0,10422.0,6501.0,7.0,0.0,2832.0,103611.0,16.75,7719.718000000001,3853999,205248
Pays de la Loire,2021-08-28,103015.0,0.0,0.0,11424.0,7076.0,0.0,0.0,2842.0,82149.0,17.8,6911.073,3853999,205248
Pays de la Loire,2021-08-29,95268.0,0.0,0.0,11296.0,5619.0,0.0,0.0,2832.0,75927.0,17.82,6187.630999999999,3853999,205248
Pays de la Loire,2021-08-30,122402.0,0.0,0.0,12861.0,4531.0,0.0,0.0,2613.0,103811.0,18.7,6726.611,3853999,205248
Pays de la Loire,2021-08-31,125720.0,26442.0,0.0,13868.0,5005.0,0.0,0.0,2648.0,77853.0,19.55,6819.489,3853999,205248
Pays de la Loire,2021-09-01,127387.0,41967.0,0.0,24564.0,7631.0,27.0,0.0,2780.0,50409.0,19.35,6974.360000000001,3853999,205248
Pays de la Loire,2021-09-02,128435.0,40763.0,0.0,17090.0,7594.0,0.0,0.0,2822.0,60140.0,20.45,7127.382,3853999,205248
Pays de la Loire,2021-09-03,130114.0,46401.0,0.0,3134.0,5862.0,0.0,0.0,2797.0,71896.0,22.72,7338.381,3853999,205248
Pays de la Loire,2021-09-04,111942.0,33930.0,0.0,1041.0,5683.0,0.0,0.0,2767.0,68495.0,22.3,6111.547,3853999,205248
Pays de la Loire,2021-09-05,104918.0,35361.0,0.0,751.0,6675.0,0.0,0.0,2683.0,59428.0,22.32,6003.659,3853999,205248
Pays de la Loire,2021-09-06,134829.0,53307.0,0.0,8025.0,7228.0,2.0,0.0,2626.0,63630.0,24.65,7347.341,3853999,205248
Pays de la Loire,2021-09-07,138843.0,54193.0,0.0,18501.0,6676.0,0.0,0.0,2591.0,56866.0,25.6,7988.9929999999995,3853999,205248
Pays de la Loire,2021-09-08,138857.0,49873.0,0.0,5196.0,4776.0,26.0,0.0,2635.0,76340.0,23.35,7861.561,3853999,205248
Pays de la Loire,2021-09-09,138722.0,55619.0,0.0,8701.0,4205.0,0.0,0.0,2579.0,67594.0,20.95,8301.007000000001,3853999,205248
Pays de la Loire,2021-09-10,135205.0,60691.0,0.0,6068.0,4941.0,0.0,0.0,2607.0,60877.0,21.08,8251.873,3853999,205248
Pays de la Loire,2021-09-11,109566.0,23890.0,0.0,1239.0,6283.0,0.0,0.0,2746.0,75385.0,18.4,6557.149,3853999,205248
Pays de la Loire,2021-09-12,102660.0,17801.0,0.0,4163.0,6719.0,0.0,0.0,2747.0,71208.0,17.6,5795.118,3853999,205248
Pays de la Loire,2021-09-13,130493.0,36741.0,0.0,6838.0,5601.0,0.0,0.0,2634.0,78663.0,20.6,6952.684,3853999,205248
Pays de la Loire,2021-09-14,136607.0,35941.0,0.0,4974.0,2966.0,0.0,0.0,2417.0,90278.0,21.5,7277.707,3853999,205248
Pays de la Loire,2021-09-15,136052.0,36893.0,0.0,2070.0,3039.0,30.0,0.0,2540.0,91467.0,20.5,7064.155000000001,3853999,205248
Pays de la Loire,2021-09-16,133665.0,35458.0,0.0,1835.0,4730.0,0.0,0.0,2656.0,88964.0,19.08,7060.456,3853999,205248
Pays de la Loire,2021-09-17,131973.0,34290.0,0.0,1505.0,4527.0,0.0,0.0,2904.0,88716.0,17.6,7397.629,3853999,205248
Pays de la Loire,2021-09-18,108508.0,23575.0,0.0,5098.0,3506.0,0.0,0.0,2990.0,73316.0,17.3,6153.88,3853999,205248
Pays de la Loire,2021-09-19,101354.0,17484.0,0.0,7572.0,4378.0,0.0,0.0,3002.0,68895.0,16.85,5652.855,3853999,205248
Pays de la Loire,2021-09-20,129119.0,48937.0,0.0,9624.0,4207.0,0.0,0.0,2964.0,63355.0,16.12,6480.357,3853999,205248
Pays de la Loire,2021-09-21,132993.0,45279.0,0.0,9404.0,6594.0,0.0,0.0,2955.0,68738.0,17.48,6639.741,3853999,205248
Pays de la Loire,2021-09-22,133690.0,46350.0,0.0,7859.0,6877.0,0.0,0.0,2932.0,69642.0,15.58,6776.119000000001,3853999,205248
Pays de la Loire,2021-09-23,133024.0,45730.0,0.0,3408.0,6709.0,0.0,0.0,2917.0,74228.0,15.72,6190.044,3853999,205248
Pays de la Loire,2021-09-24,130788.0,45722.0,0.0,2483.0,6283.0,1.0,0.0,2939.0,73339.0,16.7,6294.111,3853999,205248
Pays de la Loire,2021-09-25,111075.0,52268.0,0.0,4865.0,1998.0,23.0,0.0,2947.0,48954.0,16.5,5644.829000000001,3853999,205248
Pays de la Loire,2021-09-26,101303.0,19674.0,0.0,10083.0,3755.0,35.0,0.0,2753.0,64992.0,19.77,5363.853,3853999,205248
Pays de la Loire,2021-09-27,126251.0,30095.0,0.0,21698.0,5129.0,0.0,0.0,2530.0,66774.0,18.3,6577.3910000000005,3853999,205248
Pays de la Loire,2021-09-28,131470.0,31186.0,0.0,10338.0,4557.0,0.0,0.0,2418.0,82949.0,14.68,6941.573,3853999,205248
Pays de la Loire,2021-09-29,130846.0,21101.0,0.0,9761.0,6131.0,0.0,0.0,2352.0,91475.0,15.48,7052.653,3853999,205248
Pays de la Loire,2021-09-30,132525.0,19233.0,0.0,5225.0,6310.0,0.0,0.0,2554.0,99176.0,11.92,6656.1759999999995,3853999,205248
Pays de la Loire,2021-10-01,131654.0,19131.0,0.0,16893.0,1739.0,0.0,0.0,2515.0,91356.0,13.12,7106.28,3853999,205248
Pays de la Loire,2021-10-02,113856.0,9639.0,0.0,28993.0,1145.0,17.0,0.0,2474.0,71838.0,14.42,6063.987,3853999,205248
Pays de la Loire,2021-10-03,105371.0,2966.0,0.0,15430.0,4930.0,87.0,0.0,2483.0,79963.0,15.0,5288.82,3853999,205248
Pays de la Loire,2021-10-04,128982.0,46795.0,0.0,17063.0,5150.0,173.0,0.0,2460.0,57320.0,14.32,6675.142,3853999,205248
Pays de la Loire,2021-10-05,129969.0,43422.0,0.0,27280.0,5193.0,139.0,0.0,2444.0,51485.0,14.82,6517.210999999999,3853999,205248
Pays de la Loire,2021-10-06,132625.0,47207.0,0.0,8494.0,5404.0,180.0,0.0,2331.0,69018.0,12.65,7401.0380000000005,3853999,205248
Pays de la Loire,2021-10-07,134096.0,56351.0,0.0,1525.0,4539.0,140.0,0.0,2373.0,69156.0,13.25,7257.576,3853999,205248
Pays de la Loire,2021-10-08,131746.0,41790.0,0.0,10592.0,6251.0,111.0,0.0,2412.0,70579.0,14.05,7636.434,3853999,205248
Pays de la Loire,2021-10-09,115076.0,42395.0,0.0,9694.0,6205.0,97.0,0.0,2528.0,54146.0,14.22,6504.058999999999,3853999,205248
Pays de la Loire,2021-10-10,110544.0,40965.0,0.0,7559.0,5117.0,76.0,0.0,2558.0,54258.0,12.45,6026.3,3853999,205248
Pays de la Loire,2021-10-11,138731.0,58061.0,0.0,9733.0,4904.0,48.0,0.0,2547.0,63433.0,12.4,6407.709,3853999,205248
